rotulo,arquivo,status,destino
Confrontar (enfrentar),Confrontar (enfrentar)_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Confrontar (enfrentar)\public\public_0002.npy
Confuso,Confuso_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Confuso\public\public_0000.npy
Confuso,Confuso_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Confuso\public\public_0001.npy
Confuso,Confuso_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Confuso\public\public_0002.npy
Congelar,Congelar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Congelar\public\public_0000.npy
Congelar,Congelar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Congelar\public\public_0001.npy
Conseguindo,Conseguindo_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Conseguindo\public\public_0000.npy
Conseguindo,Conseguindo_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Conseguindo\public\public_0001.npy
Conseguindo,Conseguindo_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Conseguindo\public\public_0002.npy
Consertar,Consertar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Consertar\public\public_0000.npy
Consertar,Consertar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Consertar\public\public_0001.npy
Consertar,Consertar_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Consertar\public\public_0002.npy
Constituição,Constituição_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Constituição\public\public_0000.npy
Constituição,Constituição_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Constituição\public\public_0001.npy
Constituição,Constituição_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Constituição\public\public_0002.npy
Construir,Construir_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Construir\public\public_0000.npy
Construir,Construir_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Construir\public\public_0001.npy
Construir,Construir_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Construir\public\public_0002.npy
Contagem,Contagem_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Contagem\public\public_0000.npy
Contagem,Contagem_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Contagem\public\public_0001.npy
Contagem,Contagem_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Contagem\public\public_0002.npy
Contato,Contato_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Contato\public\public_0000.npy
Contato,Contato_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Contato\public\public_0001.npy
Contato,Contato_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Contato\public\public_0002.npy
Continuar,Continuar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Continuar\public\public_0000.npy
Continuar,Continuar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Continuar\public\public_0001.npy
Continuar,Continuar_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Continuar\public\public_0002.npy
Contra,Contra_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Contra\public\public_0000.npy
Contra,Contra_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Contra\public\public_0001.npy
Contra,Contra_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Contra\public\public_0002.npy
Controle,Controle_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Controle\public\public_0000.npy
Controle,Controle_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Controle\public\public_0001.npy
Controle,Controle_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Controle\public\public_0002.npy
Conversar consigo mesmo,Conversar consigo mesmo_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Conversar consigo mesmo\public\public_0000.npy
Conversar consigo mesmo,Conversar consigo mesmo_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Conversar consigo mesmo\public\public_0001.npy
Conversar consigo mesmo,Conversar consigo mesmo_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Conversar consigo mesmo\public\public_0002.npy
Convocar,Convocar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Convocar\public\public_0000.npy
Convocar,Convocar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Convocar\public\public_0001.npy
Convocar,Convocar_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Convocar\public\public_0002.npy
Cor,Cor_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cor\public\public_0000.npy
Cor,Cor_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cor\public\public_0001.npy
Cor,Cor_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cor\public\public_0002.npy
Corado,Corado_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Corado\public\public_0000.npy
Corado,Corado_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Corado\public\public_0001.npy
Corado,Corado_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Corado\public\public_0002.npy
Coração,Coração_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Coração\public\public_0000.npy
Coração,Coração_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Coração\public\public_0001.npy
Coração,Coração_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Coração\public\public_0002.npy
Corda,Corda_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Corda\public\public_0000.npy
Corda,Corda_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Corda\public\public_0001.npy
Corda,Corda_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Corda\public\public_0002.npy
Corda usada pra pular,Corda usada pra pular_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Corda usada pra pular\public\public_0000.npy
Corda usada pra pular,Corda usada pra pular_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Corda usada pra pular\public\public_0001.npy
Corda usada pra pular,Corda usada pra pular_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Corda usada pra pular\public\public_0002.npy
Cordão (colar),Cordão (colar)_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cordão (colar)\public\public_0000.npy
Cordão (colar),Cordão (colar)_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cordão (colar)\public\public_0001.npy
Cordão (colar),Cordão (colar)_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cordão (colar)\public\public_0002.npy
Coroa,Coroa_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Coroa\public\public_0000.npy
Coroa,Coroa_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Coroa\public\public_0001.npy
Coroa,Coroa_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Coroa\public\public_0002.npy
Corpo,Corpo_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Corpo\public\public_0000.npy
Corpo,Corpo_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Corpo\public\public_0001.npy
Corpo,Corpo_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Corpo\public\public_0002.npy
Correr atrás,Correr atrás_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Correr atrás\public\public_0000.npy
Correr atrás,Correr atrás_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Correr atrás\public\public_0001.npy
Correr atrás,Correr atrás_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Correr atrás\public\public_0002.npy
Correspondente,Correspondente_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Correspondente\public\public_0000.npy
Correspondente,Correspondente_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Correspondente\public\public_0001.npy
Correspondente,Correspondente_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Correspondente\public\public_0002.npy
Correto,Correto_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Correto\public\public_0000.npy
Correto,Correto_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Correto\public\public_0001.npy
Correto,Correto_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Correto\public\public_0002.npy
Cortar,Cortar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cortar\public\public_0000.npy
Cortar,Cortar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cortar\public\public_0001.npy
Cortar,Cortar_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cortar\public\public_0002.npy
Corte com tesoura,Corte com tesoura_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Corte com tesoura\public\public_0000.npy
Corte com tesoura,Corte com tesoura_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Corte com tesoura\public\public_0001.npy
Corte com tesoura,Corte com tesoura_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Corte com tesoura\public\public_0002.npy
Corte de Cabelo,Corte de Cabelo_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Corte de Cabelo\public\public_0000.npy
Corte de Cabelo,Corte de Cabelo_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Corte de Cabelo\public\public_0001.npy
Corte de Cabelo,Corte de Cabelo_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Corte de Cabelo\public\public_0002.npy
Costurar,Costurar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Costurar\public\public_0000.npy
Costurar,Costurar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Costurar\public\public_0001.npy
Costurar,Costurar_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Costurar\public\public_0002.npy
Cotovelo,Cotovelo_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cotovelo\public\public_0000.npy
Cotovelo,Cotovelo_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cotovelo\public\public_0001.npy
Cotovelo,Cotovelo_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cotovelo\public\public_0002.npy
Creme dental,Creme dental_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Creme dental\public\public_0000.npy
Creme dental,Creme dental_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Creme dental\public\public_0001.npy
Creme dental,Creme dental_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Creme dental\public\public_0002.npy
Crescer,Crescer_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Crescer\public\public_0000.npy
Crescer,Crescer_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Crescer\public\public_0001.npy
Crescer,Crescer_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Crescer\public\public_0002.npy
Criança,Criança_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Criança\public\public_0000.npy
Criança,Criança_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Criança\public\public_0001.npy
Criar,Criar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Criar\public\public_0000.npy
Criar,Criar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Criar\public\public_0001.npy
Criar,Criar_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Criar\public\public_0002.npy
Cristo,Cristo_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cristo\public\public_0000.npy
Cristo,Cristo_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cristo\public\public_0001.npy
Cristo,Cristo_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cristo\public\public_0002.npy
Cronograma,Cronograma_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cronograma\public\public_0000.npy
Cronograma,Cronograma_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cronograma\public\public_0001.npy
Cronograma,Cronograma_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cronograma\public\public_0002.npy
Cruel,Cruel_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cruel\public\public_0000.npy
Cruel,Cruel_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cruel\public\public_0001.npy
Cruel,Cruel_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cruel\public\public_0002.npy
Cruz,Cruz_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cruz\public\public_0000.npy
Cruz,Cruz_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cruz\public\public_0001.npy
Cruz,Cruz_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cruz\public\public_0002.npy
Cueca,Cueca_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cueca\public\public_0000.npy
Cueca,Cueca_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cueca\public\public_0001.npy
Cueca,Cueca_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cueca\public\public_0002.npy
Cuidado,Cuidado_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cuidado\public\public_0000.npy
Cuidado,Cuidado_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cuidado\public\public_0001.npy
Cuidado,Cuidado_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cuidado\public\public_0002.npy
Culpar,Culpar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Culpar\public\public_0000.npy
Culpar,Culpar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Culpar\public\public_0001.npy
Culpar,Culpar_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Culpar\public\public_0002.npy
Cultura,Cultura_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cultura\public\public_0000.npy
Cultura,Cultura_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cultura\public\public_0001.npy
Cultura,Cultura_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cultura\public\public_0002.npy
Cumprimento,Cumprimento_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cumprimento\public\public_0000.npy
Cumprimento,Cumprimento_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cumprimento\public\public_0001.npy
Cumprimento,Cumprimento_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cumprimento\public\public_0002.npy
Curioso,Curioso_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Curioso\public\public_0000.npy
Curioso,Curioso_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Curioso\public\public_0001.npy
Curioso,Curioso_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Curioso\public\public_0002.npy
Currículo,Currículo_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Currículo\public\public_0000.npy
Currículo,Currículo_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Currículo\public\public_0001.npy
Currículo,Currículo_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Currículo\public\public_0002.npy
Curva,Curva_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Curva\public\public_0000.npy
Curva,Curva_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Curva\public\public_0001.npy
Curva,Curva_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Curva\public\public_0002.npy
Cuspir,Cuspir_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cuspir\public\public_0000.npy
Cuspir,Cuspir_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cuspir\public\public_0001.npy
Cuspir,Cuspir_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cuspir\public\public_0002.npy
Cálculo,Cálculo_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cálculo\public\public_0000.npy
Cálculo,Cálculo_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cálculo\public\public_0001.npy
Cálculo,Cálculo_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cálculo\public\public_0002.npy
Cálice,Cálice_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cálice\public\public_0000.npy
Cálice,Cálice_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cálice\public\public_0001.npy
Cálice,Cálice_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cálice\public\public_0002.npy
Câmera,Câmera_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Câmera\public\public_0000.npy
Câmera,Câmera_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Câmera\public\public_0001.npy
Câmera,Câmera_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Câmera\public\public_0002.npy
Cérebro (de ervilha),Cérebro (de ervilha)_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cérebro (de ervilha)\public\public_0000.npy
Cérebro (de ervilha),Cérebro (de ervilha)_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cérebro (de ervilha)\public\public_0001.npy
Cérebro (de ervilha),Cérebro (de ervilha)_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cérebro (de ervilha)\public\public_0002.npy
Céu,Céu_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Céu\public\public_0000.npy
Céu,Céu_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Céu\public\public_0001.npy
Céu,Céu_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Céu\public\public_0002.npy
Cílios,Cílios_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cílios\public\public_0000.npy
Cílios,Cílios_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cílios\public\public_0001.npy
Cílios,Cílios_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cílios\public\public_0002.npy
Círculo,Círculo_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Círculo\public\public_0000.npy
Círculo,Círculo_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Círculo\public\public_0001.npy
Círculo,Círculo_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Círculo\public\public_0002.npy
Cócegas,Cócegas_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cócegas\public\public_0000.npy
Cócegas,Cócegas_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cócegas\public\public_0001.npy
Cócegas,Cócegas_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cócegas\public\public_0002.npy
Cópia,Cópia_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cópia\public\public_0000.npy
Cópia,Cópia_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cópia\public\public_0001.npy
Cópia,Cópia_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Cópia\public\public_0002.npy
Dança,Dança_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Dança\public\public_0000.npy
Dança,Dança_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Dança\public\public_0001.npy
Dança,Dança_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Dança\public\public_0002.npy
Dar,Dar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Dar\public\public_0000.npy
Dar,Dar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Dar\public\public_0001.npy
Dar,Dar_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Dar\public\public_0002.npy
De cabeça baixa,De cabeça baixa_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\De cabeça baixa\public\public_0000.npy
De cabeça baixa,De cabeça baixa_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\De cabeça baixa\public\public_0001.npy
De cabeça baixa,De cabeça baixa_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\De cabeça baixa\public\public_0002.npy
De novo,De novo_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\De novo\public\public_0000.npy
De novo,De novo_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\De novo\public\public_0001.npy
De novo,De novo_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\De novo\public\public_0002.npy
De vez em quando,De vez em quando_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\De vez em quando\public\public_0000.npy
De vez em quando,De vez em quando_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\De vez em quando\public\public_0001.npy
De vez em quando,De vez em quando_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\De vez em quando\public\public_0002.npy
Decidir,Decidir_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Decidir\public\public_0000.npy
Decidir,Decidir_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Decidir\public\public_0001.npy
Decidir,Decidir_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Decidir\public\public_0002.npy
Decolar,Decolar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Decolar\public\public_0000.npy
Decolar,Decolar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Decolar\public\public_0001.npy
Decolar,Decolar_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Decolar\public\public_0002.npy
Decorar (ornamentar),Decorar (ornamentar)_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Decorar (ornamentar)\public\public_0000.npy
Decorar (ornamentar),Decorar (ornamentar)_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Decorar (ornamentar)\public\public_0001.npy
Decorar (ornamentar),Decorar (ornamentar)_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Decorar (ornamentar)\public\public_0002.npy
Dedo,Dedo_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Dedo\public\public_0000.npy
Dedo,Dedo_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Dedo\public\public_0001.npy
Dedo,Dedo_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Dedo\public\public_0002.npy
Defender (proteger),Defender (proteger)_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Defender (proteger)\public\public_0000.npy
